system:index,doa,mean_std,stats_percentile,.geo
20190704T112121_20190704T112640_T30UUU,201907185,"{B2_mean=305.8859339714003, B2_stdDev=143.21662545341246, B3_mean=351.6047083103467, B3_stdDev=241.69659448627743, B4_mean=300.40339061674666, B4_stdDev=278.19051486460455, B5_mean=418.7276675824677, B5_stdDev=464.420757944244, B6_mean=689.150371635219, B6_stdDev=1047.8069012555604, B7_mean=785.6357239839338, B7_stdDev=1255.3056186760894, B8_mean=838.0029657533248, B8_stdDev=1365.7334109128253, B8A_mean=848.1336636787903, B8A_stdDev=1385.2888431386837, B11_mean=599.4270074279247, B11_stdDev=873.2559279035661, B12_mean=411.4052221843136, B12_stdDev=539.0427713127496}","{B2_p2=80.66239516689846, B2_p98=687.1218457535205, B3_p2=111.72448490704238, B3_p98=1071.1083613190822, B4_p2=47.63664795146696, B4_p98=1198.9722219616303, B5_p2=47.4944709459457, B5_p98=1710.8487892023209, B6_p2=47.63773453533822, B6_p98=3439.404436831089, B7_p2=47.62070841701437, B7_p98=4142.9924510885285, B8_p2=47.79022741377783, B8_p98=4495.082964762928, B8A_p2=47.581023764538756, B8A_p98=4527.542353451971, B11_p2=34.50321917195743, B11_p98=3102.4208683769343, B12_p2=35.99787883930087, B12_p98=2078.8672838175853}",
20190704T112121_20190704T112640_T30UUV,201907185,"{B2_mean=445.3941435674851, B2_stdDev=143.5659819100848, B3_mean=379.2346025193335, B3_stdDev=108.37872725382432, B4_mean=236.8332333856239, B4_stdDev=51.112456380973896, B5_mean=231.3091692328539, B5_stdDev=68.60631691194827, B6_mean=210.65811719399693, B6_stdDev=109.71535924773194, B7_mean=209.4293487956609, B7_stdDev=124.44587452576512, B8_mean=213.4075871218301, B8_stdDev=131.73985173873413, B8A_mean=208.11179051819988, B8A_stdDev=133.82361204851304, B11_mean=190.56560486497682, B11_stdDev=85.9124546577799, B12_mean=170.1978937590648, B12_stdDev=64.71542913188284}","{B2_p2=313.34324936895894, B2_p98=838.8694795656523, B3_p2=265.5850691744763, B3_p98=663.0793260990462, B4_p2=186.28761133804565, B4_p98=293.6865396188523, B5_p2=183.57463110968786, B5_p98=296.4189205151176, B6_p2=152.85945920925332, B6_p98=267.02027979538343, B7_p2=150.44592800515463, B7_p98=267.42723538582794, B8_p2=154.17407218575593, B8_p98=264.18767942547277, B8A_p2=146.07224964846702, B8A_p98=268.29655495880775, B11_p2=121.31783786510618, B11_p98=262.68961391695893, B12_p2=113.17273389023244, B12_p98=233.33031320640356}",
20190704T112121_20190704T112640_T30UVU,201907185,"{B2_mean=333.6679697801434, B2_stdDev=214.45913532836644, B3_mean=638.4096441864716, B3_stdDev=256.9312638223283, B4_mean=575.1051936445494, B4_stdDev=371.05348384141257, B5_mean=1122.2711003079794, B5_stdDev=407.38625023157243, B6_mean=2554.15602137396, B6_stdDev=822.6592164874515, B7_mean=3055.8522261725993, B7_stdDev=1027.1675535519282, B8_mean=3294.5579856135773, B8_stdDev=1091.9727648756382, B8A_mean=3371.326031439422, B8A_stdDev=1099.7138324787195, B11_mean=1990.2724088882412, B11_stdDev=732.3187065003307, B12_mean=1157.3157829868528, B12_stdDev=571.0097904909061}","{B2_p2=81.33926569030618, B2_p98=879.1146417445483, B3_p2=273.0275778081786, B3_p98=1294.8574519392987, B4_p2=114.24993555039958, B4_p98=1551.2177318968108, B5_p2=288.79982159813056, B5_p98=2014.4147431124347, B6_p2=230.34482809081652, B6_p98=3934.3901876672676, B7_p2=230.12430094434453, B7_p98=4830.317221036509, B8_p2=241.49588095060858, B8_p98=5167.4323911382735, B8A_p2=229.14840155783972, B8A_p98=5214.531167359275, B11_p2=228.90066330594794, B11_p98=3550.4864502280657, B12_p2=223.9410798764515, B12_p98=2654.257942288514}",
20190704T112121_20190704T112640_T30UVV,201907185,"{B2_mean=436.3896197329851, B2_stdDev=129.1145658227015, B3_mean=451.56177110086327, B3_stdDev=169.7919915225281, B4_mean=372.6286361023358, B4_stdDev=197.0080482336108, B5_mean=432.9359288991248, B5_stdDev=318.45356084588445, B6_mean=535.6562273628635, B6_stdDev=696.6143203149506, B7_mean=579.1813524032596, B7_stdDev=837.4173752863367, B8_mean=603.8514264270297, B8_stdDev=912.9584309859898, B8A_mean=604.9290474306472, B8A_stdDev=926.7263851924183, B11_mean=482.49954134615695, B11_stdDev=578.5260958342294, B12_mean=386.6344461632601, B12_stdDev=386.4824374677435}","{B2_p2=207.85550259856015, B2_p98=815.6947783373548, B3_p2=303.45391957823233, B3_p98=1007.5335298730987, B4_p2=244.93615325041486, B4_p98=1071.1441258707157, B5_p2=245.79154256524356, B5_p98=1583.436181107145, B6_p2=214.64305876841516, B6_p98=3022.9070132099764, B7_p2=214.94570515833226, B7_p98=3632.2816393652065, B8_p2=241.58818198375445, B8_p98=3919.656817326924, B8A_p2=212.5606748337307, B8A_p98=3951.669186868464, B11_p2=225.27235375828505, B11_p98=2654.6502146766434, B12_p2=183.42680623030498, B12_p98=1823.0769666752924}",
20190706T110629_20190706T111442_T30TUT,201907187,"{B2_mean=304.68807487664816, B2_stdDev=122.26137840509367, B3_mean=198.71360502558633, B3_stdDev=149.8770230824787, B4_mean=121.56140145247822, B4_stdDev=162.23908413780035, B5_mean=137.66724996517985, B5_stdDev=228.72671537552375, B6_mean=144.1939191646814, B6_stdDev=385.873746763995, B7_mean=153.8890397944688, B7_stdDev=458.46734196432334, B8_mean=141.81448077511757, B8_stdDev=477.32426378503897, B8A_mean=141.90476930781713, B8A_stdDev=505.15000459474334, B11_mean=101.36780813862973, B11_stdDev=366.81257287500773, B12_mean=77.66460918891195, B12_stdDev=239.53384322635216}","{B2_p2=218.1271707100962, B2_p98=687.1248521416672, B3_p2=120.89784264653757, B3_p98=719.4814551453438, B4_p2=56.041686677668444, B4_p98=591.1534213057107, B5_p2=56.02658736900715, B5_p98=847.5719027698382, B6_p2=48.77351107144415, B6_p98=846.841826923077, B7_p2=49.379199009320594, B7_p98=814.1493045603978, B8_p2=26.882251489024515, B8_p98=814.7778441419634, B8A_p2=26.133274638954262, B8A_p98=750.7266423265129, B11_p2=22.96773276297401, B11_p98=462.3335681781433, B12_p2=19.444760693806767, B12_p98=462.9589109478998}",
20190706T110629_20190706T111442_T30TVT,201907187,"{B2_mean=303.57453674821215, B2_stdDev=171.00559764039707, B3_mean=256.1813955341468, B3_stdDev=249.73551691638775, B4_mean=173.78680903974475, B4_stdDev=273.2098486327724, B5_mean=250.13692290331844, B5_stdDev=430.220438657023, B6_mean=427.94091504509885, B6_stdDev=910.9280521378452, B7_mean=506.847606089359, B7_stdDev=1119.3371694479406, B8_mean=509.27419750994085, B8_stdDev=1162.48588073127, B8A_mean=531.0319062107451, B8A_stdDev=1226.3898150212049, B11_mean=343.99314940876013, B11_stdDev=788.2905214460226, B12_mean=216.14931085743842, B12_stdDev=482.94562809936974}","{B2_p2=209.95971226590575, B2_p98=847.227922243615, B3_p2=119.65165946100836, B3_p98=1039.2713296126456, B4_p2=51.44489827904996, B4_p98=1135.1472368248308, B5_p2=52.09506290785948, B5_p98=1583.339677825918, B6_p2=25.58181330529125, B6_p98=3151.4306354066175, B7_p2=25.72984279125405, B7_p98=3951.5795057260607, B8_p2=24.489361524930683, B8_p98=4079.2862532627473, B8A_p2=23.537546913469818, B8A_p98=4271.715739223798, B11_p2=21.72493807969932, B11_p98=2830.7539175350526, B12_p2=19.43825165872093, B12_p98=1807.3088368790734}",
20190706T110629_20190706T111442_T30UUU,201907187,"{B2_mean=451.9149054489423, B2_stdDev=276.45941920749453, B3_mean=645.0913775205601, B3_stdDev=399.6486961665452, B4_mean=601.6433731034269, B4_stdDev=536.4832389678417, B5_mean=1026.831873034616, B5_stdDev=730.0275088856931, B6_mean=2020.8102743456407, B6_stdDev=1372.8913520894394, B7_mean=2446.426304324734, B7_stdDev=1692.2662171872305, B8_mean=2533.404664288208, B8_stdDev=1761.898766577544, B8A_mean=2679.9124773415815, B8A_stdDev=1851.8746160204603, B11_mean=1838.8672893703836, B11_stdDev=1325.50689835537, B12_mean=1127.2288444049864, B12_stdDev=912.1251367871108}","{B2_p2=221.93838758324284, B2_p98=1080.3524325790386, B3_p2=160.9986937625998, B3_p98=1465.4038713216826, B4_p2=67.7133813566543, B4_p98=1849.722493115723, B5_p2=66.0559769444924, B5_p98=2362.42934572171, B6_p2=58.85161535751, B6_p98=4026.893293893992, B7_p2=44.08356843275208, B7_p98=5022.198539105647, B8_p2=42.71521176581505, B8_p98=5150.560825247039, B8A_p2=40.34729733012199, B8A_p98=5342.652352707154, B11_p2=29.940337421854533, B11_p98=4191.874445598447, B12_p2=25.593280887068914, B12_p98=3102.9254780240294}",
20190706T110629_20190706T111442_T30UVU,201907187,"{B2_mean=418.4647441998456, B2_stdDev=213.05199920432145, B3_mean=703.8969205358208, B3_stdDev=274.9782154125235, B4_mean=638.0610159522871, B4_stdDev=409.35074788908827, B5_mean=1215.2820064916573, B5_stdDev=467.5532212042176, B6_mean=2705.5825005880342, B6_stdDev=869.5149569625598, B7_mean=3306.59027822206, B7_stdDev=1104.0288007934146, B8_mean=3431.537852434138, B8_stdDev=1128.392658003168, B8A_mean=3612.8555470482993, B8A_stdDev=1167.9172333421877, B11_mean=2256.182909260443, B11_stdDev=820.0223737113508, B12_mean=1338.166750663714, B12_stdDev=660.8657205136232}","{B2_p2=168.74826196342204, B2_p98=989.4075884757465, B3_p2=142.33702031901865, B3_p98=1358.9973877283462, B4_p2=46.055062343455745, B4_p98=1646.7256282247183, B5_p2=37.9270983337111, B5_p98=2141.5550898877277, B6_p2=33.66736691677791, B6_p98=4062.102885357271, B7_p2=35.58715008533928, B7_p98=5086.320702206405, B8_p2=33.25227920661551, B8_p98=5214.692468366323, B8A_p2=33.79388005346501, B8A_p98=5406.1283658816365, B11_p2=28.953554816747836, B11_p98=3870.632830654354, B12_p2=27.905657249904774, B12_p98=2974.710428838138}",
20190706T110629_20190706T111442_T30UVV,201907187,"{B2_mean=829.1067904969645, B2_stdDev=1057.2348557852338, B3_mean=749.3335924482237, B3_stdDev=995.3457401449439, B4_mean=626.3279923978632, B4_stdDev=976.7116615700219, B5_mean=719.4025962196788, B5_stdDev=1089.9189592075313, B6_mean=825.5630301032619, B6_stdDev=1220.2764593620511, B7_mean=870.3947100291595, B7_stdDev=1307.9800668797532, B8_mean=888.9126183194808, B8_stdDev=1363.7648662159263, B8A_mean=874.925369041605, B8A_stdDev=1361.2007025886476, B11_mean=689.9322820533014, B11_stdDev=1100.6580179251143, B12_mean=600.7434837631351, B12_stdDev=1010.1299434397733}","{B2_p2=306.11828072936675, B2_p98=4703.750175099754, B3_p2=231.38926129120438, B3_p98=4318.886944818304, B4_p2=110.5237280503486, B4_p98=4127.933535488876, B5_p2=104.49357928235297, B5_p98=4446.940789473683, B6_p2=96.16209238533939, B6_p98=4255.343380582648, B7_p2=95.7063012519385, B7_p98=4446.125210933158, B8_p2=58.48216348764465, B8_p98=4574.4548784081835, B8A_p2=57.3636211784959, B8A_p98=4575.3073849562925, B11_p2=27.77137572989109, B11_p98=3983.237939691043, B12_p2=24.274662065541047, B12_p98=4016.2766070253274}",
20190709T112119_20190709T112122_T29UQP,201907190,"{B2_mean=258.1411965662126, B2_stdDev=53.25198424459429, B3_mean=165.55244747039882, B3_stdDev=57.27453441888071, B4_mean=91.03495879069685, B4_stdDev=60.53367722557935, B5_mean=88.83233052816084, B5_stdDev=79.93439779342258, B6_mean=80.4257791512744, B6_stdDev=141.80751659502369, B7_mean=85.92575718379146, B7_stdDev=163.48714089966086, B8_mean=77.0476981500169, B8_stdDev=168.7967904477885, B8A_mean=78.71065282263652, B8A_stdDev=177.08279814303125, B11_mean=76.37601269242809, B11_stdDev=109.68725307073741, B12_mean=71.48139325562347, B12_stdDev=74.93766521847992}","{B2_p2=152.53554073271275, B2_p98=358.7155088115163, B3_p2=88.50733326100757, B3_p98=294.86151989531146, B4_p2=23.87691148693641, B4_p98=247.0606852552369, B5_p2=10.355846250455873, B5_p98=247.22487668987597, B6_p2=17.075249035154044, B6_p98=238.35898773575894, B7_p2=18.781367807933233, B7_p98=238.9285194344914, B8_p2=17.159739408714117, B8_p98=207.01700913196552, B8A_p2=17.135277065371795, B8A_p98=239.13535417415807, B11_p2=9.226587363792834, B11_p98=247.3826187820387, B12_p2=9.672091951223583, B12_p98=231.4471764002349}",
20190709T112119_20190709T112122_T30TUT,201907190,"{B2_mean=341.78771070087, B2_stdDev=75.51097135087902, B3_mean=275.0517160440173, B3_stdDev=94.36287822375324, B4_mean=235.80062545880688, B4_stdDev=106.72924265888301, B5_mean=253.0227959400217, B5_stdDev=132.45576273499773, B6_mean=245.81370756263522, B6_stdDev=205.80300555518363, B7_mean=257.26236160430693, B7_stdDev=240.67980283856542, B8_mean=241.41105816063933, B8_stdDev=249.0672937960888, B8A_mean=251.10446778200642, B8A_stdDev=265.0610689783138, B11_mean=263.7732966784093, B11_stdDev=197.99880018266612, B12_mean=247.09348586839022, B12_stdDev=140.9208837317234}","{B2_p2=183.92424359222235, B2_p98=487.2028941808601, B3_p2=103.9573417876663, B3_p98=455.62413114892723, B4_p2=49.50251137562394, B4_p98=432.59151573769753, B5_p2=49.501021807202, B5_p98=464.53952083965675, B6_p2=49.74343214603021, B6_p98=462.61769538102453, B7_p2=49.844721673412735, B7_p98=465.1493186420856, B8_p2=49.67030901842573, B8_p98=400.57077548397933, B8A_p2=49.81512524559804, B8A_p98=464.85254017284745, B11_p2=81.70243959532216, B11_p98=432.1520985030715, B12_p2=81.59302179987907, B12_p98=463.08268465083813}",
20190709T112119_20190709T112122_T30TVT,201907190,"{B2_mean=514.3364967715464, B2_stdDev=150.94530997391547, B3_mean=497.39490959719535, B3_stdDev=181.23110107354725, B4_mean=444.31966975649794, B4_stdDev=214.58172570828023, B5_mean=519.8369176789886, B5_stdDev=311.0914771881979, B6_mean=679.6684926782823, B6_stdDev=729.090281645481, B7_mean=756.8879912697557, B7_stdDev=914.9353505649846, B8_mean=751.3214938692183, B8_stdDev=975.1459092699992, B8A_mean=787.0862950492152, B8A_stdDev=1020.457483302804, B11_mean=610.667468326187, B11_stdDev=632.1317540948293, B12_mean=489.97477540225253, B12_stdDev=375.4563023687387}","{B2_p2=209.79964560272026, B2_p98=715.5529439173848, B3_p2=119.89256478566239, B3_p98=910.9834176173117, B4_p2=48.96647306026918, B4_p98=975.3623522301743, B5_p2=44.80204405322933, B5_p98=1455.1183941979714, B6_p2=42.68332908501717, B6_p98=2863.1703679107845, B7_p2=44.21890259961511, B7_p98=3599.4405330120876, B8_p2=25.738656712817644, B8_p98=3759.3159653610946, B8A_p2=25.164624119828304, B8A_p98=3919.5180489096133, B11_p2=17.39053263365766, B11_p98=2639.492753325368, B12_p2=27.889269206115102, B12_p98=1694.7153083322717}",
20190709T112119_20190709T112122_T30UUU,201907190,"{B2_mean=244.49102094774886, B2_stdDev=155.5943909412873, B3_mean=251.69894770205477, B3_stdDev=264.82230209947784, B4_mean=200.67155082462145, B4_stdDev=310.1052879240323, B5_mean=304.40411546719713, B5_stdDev=488.1724376037238, B6_mean=559.920881500837, B6_stdDev=1038.6430387444802, B7_mean=670.7476979495535, B7_stdDev=1267.5216930609854, B8_mean=689.213891389714, B8_stdDev=1328.4160494788334, B8A_mean=725.3115555161213, B8A_stdDev=1393.6042138701498, B11_mean=522.3088521016992, B11_stdDev=930.6293215082186, B12_mean=347.5494686867667, B12_stdDev=584.6460244646395}","{B2_p2=86.75375456186833, B2_p98=687.1766012323535, B3_p2=48.52372428658451, B3_p98=1007.3518356303164, B4_p2=11.102635671549551, B4_p98=1198.9657613318218, B5_p2=10.493053395841148, B5_p98=1679.1913924201413, B6_p2=9.427117503592113, B6_p98=3247.201637021263, B7_p2=10.545198509223214, B7_p98=4047.4436777006263, B8_p2=9.59398523288049, B8_p98=4207.2072146866485, B8A_p2=9.484235879950047, B8A_p98=4399.51562227522, B11_p2=29.14824908059282, B11_p98=3102.2792500647897, B12_p2=30.61076545674873, B12_p98=2078.0636834958023}",
20190709T112119_20190709T112122_T30UUV,201907190,"{B2_mean=353.1857652334368, B2_stdDev=150.65234750852412, B3_mean=255.9503138761159, B3_stdDev=116.6939291043406, B4_mean=133.03084229895052, B4_stdDev=72.5581527389213, B5_mean=127.8103179453117, B5_stdDev=83.08736035882801, B6_mean=111.28053799508487, B6_stdDev=103.53086174515839, B7_mean=116.81771935337164, B7_stdDev=113.61976796473574, B8_mean=109.84189832502258, B8_stdDev=116.09358908833724, B8A_mean=109.85379247852364, B8A_stdDev=119.24666528088392, B11_mean=107.59995586184775, B11_stdDev=89.84482775208376, B12_mean=103.03354989467557, B12_stdDev=72.72382587235344}","{B2_p2=185.32394099951443, B2_p98=743.200540431497, B3_p2=121.30340609052747, B3_p98=567.0740227680722, B4_p2=56.71047235064842, B4_p98=311.1658861981175, B5_p2=41.14089731545671, B5_p98=327.16647410882524, B6_p2=24.668722796673897, B6_p98=301.9228565388777, B7_p2=25.75315264925722, B7_p98=269.9835999546824, B8_p2=25.578321308618083, B8_p98=270.2750157669807, B8A_p2=25.16307197308712, B8A_p98=269.4486995232453, B11_p2=49.303486656187914, B11_p98=237.52563680377062, B12_p2=27.196130170632692, B12_p98=237.08310824270188}",
20190709T112119_20190709T112122_T30UVU,201907190,"{B2_mean=378.67127310529344, B2_stdDev=187.58234930782035, B3_mean=628.8744457452487, B3_stdDev=234.26960903924711, B4_mean=582.8225918929098, B4_stdDev=360.950784062984, B5_mean=1080.8966908492964, B5_stdDev=410.34997836265757, B6_mean=2432.636449863433, B6_stdDev=804.3742580069905, B7_mean=2974.944115461108, B7_stdDev=1025.3050865034725, B8_mean=3109.4629573310826, B8_stdDev=1056.292409823957, B8A_mean=3274.1176544276755, B8A_stdDev=1095.3303825765377, B11_mean=2018.7509141809705, B11_stdDev=744.1178947906092, B12_mean=1200.4088420546855, B12_stdDev=575.8026798342152}","{B2_p2=146.11522406071947, B2_p98=879.1908587988913, B3_p2=273.7830258524259, B3_p98=1198.9678882309922, B4_p2=115.12041376195225, B4_p98=1487.5180972368946, B5_p2=177.6809207731363, B5_p98=1967.129291422449, B6_p2=176.7829664222613, B6_p98=3695.1543599257884, B7_p2=177.31610593604753, B7_p98=4623.1573114981775, B8_p2=144.32108198180316, B8_p98=4750.9336665152205, B8A_p2=176.26906585011977, B8A_p98=4943.398016240241, B11_p2=166.34402599262532, B11_p98=3486.82142207674, B12_p2=163.92864865930687, B12_p98=2654.7737723126756}",
20190709T112119_20190709T112122_T30UVV,201907190,"{B2_mean=350.2097409573318, B2_stdDev=149.8861860751939, B3_mean=304.027732620422, B3_stdDev=201.12873900231958, B4_mean=210.97061141456305, B4_stdDev=223.07211084657263, B5_mean=251.81789327715197, B5_stdDev=340.96385799640535, B6_mean=344.7855575423697, B6_stdDev=689.5844737723257, B7_mean=392.6254537846172, B7_stdDev=838.6655052018594, B8_mean=394.4292253062731, B8_stdDev=880.3854034324236, B8A_mean=409.2622192637974, B8A_stdDev=923.760527729596, B11_mean=307.2266892832439, B11_stdDev=624.418959896982, B12_mean=241.01654172840304, B12_stdDev=443.9448888241384}","{B2_p2=184.22743930832095, B2_p98=823.2470066676972, B3_p2=103.40390484407422, B3_p98=919.3561529105507, B4_p2=39.547777101728634, B4_p98=983.5173913245468, B5_p2=25.215835407198878, B5_p98=1487.1405672801382, B6_p2=21.850489743124818, B6_p98=2831.294611092245, B7_p2=23.815528886400656, B7_p98=3503.3538211755854, B8_p2=20.217604269415688, B8_p98=3663.335148113782, B8A_p2=20.255440741044996, B8A_p98=3823.304814597036, B11_p2=19.554055994809357, B11_p98=2639.189375937443, B12_p2=36.08517582285366, B12_p98=1823.08590823758}",
20190711T110631_20190711T111454_T30TUT,201907192,"{B2_mean=1271.8047525694587, B2_stdDev=1530.355965278111, B3_mean=1147.3047029979805, B3_stdDev=1416.873371807415, B4_mean=1044.960428910636, B4_stdDev=1347.95426196167, B5_mean=1120.5262429006852, B5_stdDev=1436.3399158639581, B6_mean=1077.3063307607265, B6_stdDev=1374.21725971744, B7_mean=1054.5305894348996, B7_stdDev=1338.7835953514818, B8_mean=1055.0739237755931, B8_stdDev=1360.1935247115334, B8A_mean=1036.8472868028816, B8A_stdDev=1318.23879457765, B11_mean=963.892956686938, B11_stdDev=1144.69801915833, B12_mean=899.2399255196708, B12_stdDev=1068.7012345586668}","{B2_p2=114.68891556166626, B2_p98=5327.207017983129, B3_p2=53.528307835283684, B3_p98=4879.572438395988, B4_p2=18.020983510446445, B4_p98=4559.755341470331, B5_p2=18.964816819391185, B5_p98=4879.185528966481, B6_p2=17.439892483908135, B6_p98=4558.94154878441, B7_p2=18.554283442104285, B7_p98=4431.4358486626215, B8_p2=16.80355403381451, B8_p98=4495.606910521728, B8A_p2=18.191364066774202, B8A_p98=4367.610343094901, B11_p2=26.021985889229107, B11_p98=3695.081806532226, B12_p2=39.81344369804782, B12_p98=3615.0557767524365}",
